title,view,timeline,youtuber,genre,thumbnail
"#253 옷 잘 입는 중년들의 가을 컬러 코디, 컬러만으로 귀티나고 고급스럽게!",240000,1개월 전,성주언니패션뷰,패션,https://i.ytimg.com/vi/ygjW7hLssk8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAfg66HAcZSfJoISSsdRDbJEfruUw
이것만 신경쓰면 옷 잘입을 수 있습니다! 패션 피드백,230000,8개월 전,스타일가이드 최겨울,패션,https://i.ytimg.com/vi/1Jk38VgvN_Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjp87zqnS3iLeL4-tAjRu8hrDEpA
패션의 교과서템✔️유행이 뭔데?..한 번 사면 유행 없이 평생 쓰는 클래식템 TOP 6,230000,9개월 전,AliceFunk 앨리스펑크,패션,https://i.ytimg.com/vi/RO_ljPjW3SI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnlzhPKCCQOS3k2nkHROL3L12RKw
다이애나비는 패션으로 그녀 속마음을 얘기했다? #다이애나비패션모음,230000,2개월 전,글로벌다이렉트늬우스,패션,https://i.ytimg.com/vi/o1oE3os4ThU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6pXVVnUAsOLeN4S9vcqIr1gLzJw
"순서만 바꿔도 세상을 바꿀 수 있습니다 | 최현석 패션 메타버스 스탠다드 몰 '패스커', 에프엔에스 홀딩스 CEO | 고정관념 스타트업 도전 | 세바시 1465회",230000,10개월 전,세바시 강연 Sebasi Talk,패션,https://i.ytimg.com/vi/gEMtU4fHo8E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGrM_1pG5C38riomv1B2jIR2ZzCw
여자들은 정말 모르는; 남자들이 환장하는 여자 화장+패션 특징 (제발 반대로 하지 마세요😭ㅋㅋ),230000,11개월 전,백설마녀,패션,https://i.ytimg.com/vi/lltkrvOH4Yc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbksHuv9JZzNkFLRBKtkyIyZ-hiA
겨울에 꼭! 무조건 이렇게 입으세요✔︎ 평범한 옷도 달라지는 요즘 데일리룩 코디👚,220000,2주 전,AliceFunk 앨리스펑크,패션,https://i.ytimg.com/vi/4hjQhZfBv-U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnNc3IcoKeb-p0f9tgMBw7vgqHmA
"장난감들 개봉, 스파이더맨, 쥬라기팟, 미니패션, 크라이 베이비, 시크릿 쥬쥬, 호돌이펌프, 킨더조이, various toys",230000,4개월 전,마시따 MASITTA,패션,https://i.ytimg.com/vi/NzFArrQGebU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7hkVb76YsK7kCX3G_krA6HgDXrg
운동복 아무거나 사지말자! 몸이 좋아보이는 헬스장 패션 추천,220000,5개월 전,준규빌더,패션,https://i.ytimg.com/vi/sY243ClZwLA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwzLpAXnHTUG5I9wQDaEtkXtAKXw
⭐2022년 패션 트렌드 10분안에 떠 먹여드림!,220000,10개월 전,Bora Claire,패션,https://i.ytimg.com/vi/qCTnqDV9koE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwl7kNu_784AhS1z0iWXpNvRIXtw
하...초등학생 선생님과 부모님들 존경합니다 😵 엄마...사랑해..,220000,2개월 전,쩡대의 패션하우스,패션,https://i.ytimg.com/vi/ayw3HYso7AU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBw1pS8avH0RrnLgbf8xBNnPB-rPQ
팬심 가득한 뉴진스 패션 분석💗힙하게 손민수하는 꿀팁까지✔️,210000,2개월 전,AliceFunk 앨리스펑크,패션,https://i.ytimg.com/vi/UGF2ornXN9s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCR4HAGkkuit-utBRCDOAQSDFHCkw
(Haul) 👢이제 예쁜 옷 입기 좋은 ✷ 가을 패션템 14가지🍂 (+역대급 예쁨✌🏻)ㅣ여기가 바로 아우터•핏 맛집🏠 (자켓.니트.하의)ㅣ엔오르ㅣ할인이벤트❤️‍🔥,210000,2개월 전,빛날 영* bitnal young,패션,https://i.ytimg.com/vi/LDbhX6sawew/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAWc8fdawpvMxGZXKAH2H9qoL8BQ
"#255 옷 잘 입는 중년들은 가을에도 화이트를 입는다, 중년의 가을 화이트 코디법",220000,2주 전,성주언니패션뷰,패션,https://i.ytimg.com/vi/k95YvxWJO7g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAJrmVPqAaX1aJ4gfHR3hZJ4KKkw
🇰🇷펄🇰🇷뉴욕 하이패션 네일 1인자!👍 는 한국인이라굽쇼?🇰🇷럭🇰🇷,210000,2주 전,회사원A,패션,https://i.ytimg.com/vi/ykTSnwobBOo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBP8z1tiZ4p-YT4CyJvpZVqZsUSAA
2022년 최고의 *WEARABLE* 겨울 패션 트렌드 10가지!,210000,9개월 전,Shea Whitney,패션,https://i.ytimg.com/vi/b9VA0kkaQRM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnNP4PqRB2OT8wHJAVrKbPB3_o8Q
여자들이 100% 좋아하는 남자 코디 😍 남자 멸치 체형 이렇게만 입으세요!! [쩡대 패션평가],210000,5개월 전,쩡대의 패션하우스,패션,https://i.ytimg.com/vi/Aixplr6GBCA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATcJ1FVrZsYO-LBP1iRn4l0jeTag
올 FW 유행하는 스커트와 팬츠는?/ 중년패션코디/ 옷 잘입는법여자/스타일링 여자,200000,2개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/Mc3Vt5TPVNs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCabAj-4EU2Zfj-bR16Rf779NpxOw
논나 할머니 장명숙의 패션 상담소가 열렸습니다! 🌟 진짜 명품은 뭐가 달라?👀 (feat.이탈리아) [제작비 지원] | ELLEKOREA,200000,11개월 전,엘르 코리아_ELLE KOREA,패션,https://i.ytimg.com/vi/Hg_Zu2eSuOo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7fx98yTFCDw4eXSn9wlninr9uWQ
배가 나온 중년 코디2/중년패션코디/ 옷 잘입는법 여자/봄 여름 원피스 룩북 스타일링 /Spring summer 2022/dress outfits/outfit ideas,200000,4개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/bIxeuB7-gAw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAi089KKomcABE0TF41vos3FULFrg
셔츠를 잘 입는 여자는?/중년패션코디/ 옷 잘입는법여자/봄 스타일링 여자 그리고 여름코디 여자와 여름셔츠 코디,190000,5개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/eI2-6GQgBrI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgyTMrezZgtuh6wtuyOcJ4zbCUnA
"👊간만에 패션참견 해봄 | 남친룩, 옷태기 극복방법, 빈티지룩, 빈티지 자켓, 시티보이룩",190000,5개월 전,오늘의 주우재,패션,https://i.ytimg.com/vi/FePlSQvKaFY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjCivePm09Rt1hCvPeNFCv_F59NA
"여자 중학생 친구들, 꼭 클릭해서 봐봐!! 😲삼촌이 할말있어 .. [쩡대 패션평가]",190000,6개월 전,쩡대의 패션하우스,패션,https://i.ytimg.com/vi/oTMwRT594CI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCiHFEi-9VpMHI0Qgh2gjWNaqDVgA
초등학생 5학년?🙄잼민아 허언증이 왜 이렇게 심해?!!,190000,6개월 전,쩡대의 패션하우스,패션,https://i.ytimg.com/vi/LEDRgB1aCGA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqsdowiioB_1VF0l68oy-tRgvT-A
가을 날씨🍂온도별 옷차림 꿀팁🍯패션 룩북※외출전 필수시청! 일교차 큰 날씨 코디법🍁결혼식 하객룩 출근룩 데이트룩 캐주얼 오피스룩 falloutfit Lookbook 소신사장,190000,1개월 전,소신사장 SoshinTV,패션,https://i.ytimg.com/vi/MhigdI3u6GE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxINnNORDqc4GGp4fZqRJNWTpLMw
"패션과가 어떤 곳이냐면요..ㅋ🙂 의류학과 시험기간 브이로그🪡 패션위크•탬버린즈퍼퓸•국립현대미술관•동대문종합시장 | 한복 저고리, 지퍼 바지 만드는 방법 ❛ ֊ ❛",190000,2주 전,유정 YUJEONG,패션,https://i.ytimg.com/vi/eDZ1EFnfLF4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQDxTNGYmhZF9qUFiejolhArMiqA
1-3만원대 갓성비옷👉🏻귀티나게 입는 방법🍯꿀팁 룩북 |여름패션코디하울 클래식룩 출근룩 학생룩 데이트룩 하객룩 오피스룩 데일리룩 패션하울 코디추천 대학생 자라,190000,5개월 전,소신사장 SoshinTV,패션,https://i.ytimg.com/vi/Ki_NU5Fw6iM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDULtj6t8zGkz57xytltDHO4PDGLg
STAYC 👔Fashion Change👖,190000,6개월 전,STAYC,패션,https://i.ytimg.com/vi/iPIrudZBm44/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApO0IqzjAEAbYyW12kUljTzg7nTQ
여성 구독자 92% 패션 유튜버가 보는 남자 패션,190000,2개월 전,핏더사이즈,패션,https://i.ytimg.com/vi/YZdgMkBHPBg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvzYssaCLA_iWT7m7HzFCrkvJpCg
가을에 이렇게 입어보세요! 잘입은 한국 패션 데일리룩 코디북.zip,190000,2개월 전,스타일가이드 최겨울,패션,https://i.ytimg.com/vi/PbMGNo3f8jE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABUXw1BlzrHK7W36bx1PZCvm7kUg
걸으면서 고른 옷으로 변신~!! 볼수록 재밌는 패션배틀 캣워크 베틀 catwalk battle [꿈토이 꿀잼 모바일게임],180000,11개월 전,[꿈토이] DreamToy TV,패션,https://i.ytimg.com/vi/kvj6mJcM-OU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQu4dJ0SLBAPZ4mWPUdqS8e9VV5w
와이드 팬츠 부하지 않게 입을려면? /중년패션코디/ 옷 잘입는법여자/봄 스타일링 여자,180000,8개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/R4dqtoFFsDo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1GStBEO7WQ_tDI5buaRSt7Dc6zw
여자들이 좋아하는 남자 가을패션 (여자가 먼저 말 걸어요 이렇게 입으면) with 리안,180000,4주 전,DICKHUNTER딕헌터🌶,패션,https://i.ytimg.com/vi/xvtm6lpunco/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCQCpL9Fz5lY_qGX_pcl5bTuXc8Q
이렇게 입으면 여자들이 무조건 설렘,180000,13일 전,우정잉,패션,https://i.ytimg.com/vi/d0tkm97M8HU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3X4WC9v5u0-GIzOreFd0r3ee8CA
20대 여자들이 무조건 반하게 되는 여름 남자 패션 best 4,180000,5개월 전,진주특별시,패션,https://i.ytimg.com/vi/_8nQR7gc8II/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCT1U8gskp1qvH5qPDPuIMqlqp5Q
"#254 명품없이 귀티나는 중년 데일리룩, 옷 잘 입는 중년의 한 끗 차이 스타일링 [with 스카프]",180000,3주 전,성주언니패션뷰,패션,https://i.ytimg.com/vi/f2rwCG-faMQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3bJBgeyzAuD72SN24wrbuOKNhBA
"옷잘알 언니들의 짬바,,겨울 컨셉 패션 대결👯‍♀️ 친구고 뭐고 없다! 구독자 선물 100만원⭐️(with 던스트) | 니꺼?내꺼! Ep.1",170000,2주 전,AliceFunk 앨리스펑크,패션,https://i.ytimg.com/vi/ImeLzHH1jo8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1QDz-GBlL2N4R2NiOZcsbJq7PPA
봄 패션 고민된다면?🤔 송해나의 스타일링 속성 코치와 함께 올봄 스타일 고민 해결 완✅ | 패션 고민있썸 ? #이벤트,170000,6개월 전,투썸플레이스,패션,https://i.ytimg.com/vi/iHj3cgNFuk0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOdnNPGvTddetcLomtCZ0NBF7R5w
"이런 남친룩 어떤가요? KCM과 패션 대결 | Y2K 남친룩 [우재, 이런일이 EP.3]",170000,3개월 전,오늘의 주우재,패션,https://i.ytimg.com/vi/B1O6lFpvKh4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrLSMsjP86q5kaAVDZt3eGV_CvnA
여자에게 있어야할 봄 기본템/중년패션코디/ 옷 잘입는법 여자 /패션/ 스타일링 여자,170000,8개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/0HEjXFG05cA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6zCZpPL-ayKYoDedtwExDJjLzlQ
[출근룩#9] 패션회사 요즘 뭐입고 출근하나요? 드디어 찐가을🍂🍁,170000,1개월 전,알꽁티브이 [ArrkkongTV],패션,https://i.ytimg.com/vi/1IXaKh3wc04/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiUHyVPKmnzgim8Sg9x1x3O-wJXA
기안84 - 패션왕,170000,5개월 전,인생84,패션,https://i.ytimg.com/vi/FviCos_6Hp0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA46brt3fJe8ooRdA1hOfM0dO_Jeg
K-POP 아이돌 걸그룹 만들기🦄 | 패션만 보고 나만의 아이돌을 만든다면?👗 | 놀아줘클럽 151화,170000,7개월 전,포켓TV / Pocket TV,패션,https://i.ytimg.com/vi/V4IzLb-M5LA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmkZkeX4EkztVzvwFjWcSgdeokMQ
"""진짜 내용이 이게 다예요..?"" 극소수과목이 되어버린 이과 기하 찍먹해봤습니다 | 패션이과 기하 편(수학하는 땅우쌤)",170000,2일 전,미미미누,패션,https://i.ytimg.com/vi/7e2Ru8YgjRk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFr4dHNAxD4XL7sUNjU6pkWVFFGA
백예린 패션 스타일의 세 가지 비밀 | 러블리 힙 시크 기본템 쇼핑몰 브랜드 추천🍯🌋🌋,170000,7개월 전,코디제니Your Co-designer,패션,https://i.ytimg.com/vi/uC3fOHzI3AM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqCKNEuJ-veTTu0rWSLlbesT5J9g
2022년 현실적인 일진 패션 유형 (양아치가 망친 명품들),170000,2개월 전,BODA 보다,패션,https://i.ytimg.com/vi/RyUYBp9xxN8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBn-sZM55nuslcB-RudXTmPeJishg
다리가 길어보이는 키작녀 코디/중년패션코디 /중년패션코디/키커보이는 코디 여자 핵심 4가지 /옷잘입는법여자,160000,1개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/o2ArbCvwjHQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDimMiqYOhBsgaMtA9vqT-bqVfMHw
"충격적인 ""대한민국 패션 황금기""",170000,7개월 전,똘킹,패션,https://i.ytimg.com/vi/QIeaQ-8WU3w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCS-HUbTgzwJcUb7qiRCa4-yiWBuQ
어글리 패션으로 세계를 제패한 발렌시아가의 리더 '뎀나 바잘리아' 이야기,160000,4개월 전,브랜드보이 Brand Boy,패션,https://i.ytimg.com/vi/dBcyWqRAA2M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD--8tGFc_YiyISDiu5ZaQt0cfldQ
[일본반응]일본에서 한국남자패션이 유행하는이유!,160000,2주 전,물음표채널,패션,https://i.ytimg.com/vi/y3nyVUh0mtI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZsV8LthDIoKwOPT3ssax8yQdT4Q
옷 사기전에 보자! 무조건 알아야할 패션 트렌드 총정리 [1편],160000,2개월 전,깡스타일리스트,패션,https://i.ytimg.com/vi/uEQKiS1QfBg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5WuG6OTRvZgosbZsnMne4EQdsCQ
"청순한 첫사랑 패션 스타일링의 거의 모든 것 | 얼굴형 체형 스타일 분석 쇼핑몰 브랜드 추천 (ft.배우 전지현, 손예진 리즈시절)",160000,4개월 전,코디제니Your Co-designer,패션,https://i.ytimg.com/vi/YAjnNWgMpJQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_OJ_H2iQ9iowtWbVTua4IeSetDw
부티나는 봄 패션/중년패션코디/ 옷 잘입는법여자/봄 스타일링 여자 7가지,160000,9개월 전,패션 팬아시아 Fashion Pan Asia,패션,https://i.ytimg.com/vi/z5FK-xSBhJQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOjRUfWd195hCHDb1XACTuVy6n0Q
1년 안에 지는 패션💡지금 산다면 곧 후회할 아이템들,160000,9개월 전,이율아트 Leeyull Art,패션,https://i.ytimg.com/vi/6VyaHzUn-_M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMMv3C7Mu2qiBG_l9fvDXImDumlA
"[ENG] 사복패션 장인, 투모로우바이투게더 연준이가 알려주는 'ENFP스러운' 스타일링은? (TXT, YEONJUN, BURBERRY, R13, RICK OWNES, ARIES)",150000,2주 전,GQ KOREA,패션,https://i.ytimg.com/vi/KLqbGJzvuOg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNq2QJnd_TNEOOU9pWLLDoDEwucg
일진 친구들아 이렇게 입자 제발 💥일진룩 말고도 이쁜 패션 코디,160000,2개월 전,쩡대의 패션하우스,패션,https://i.ytimg.com/vi/qiYGPrI8NQM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDThlPKUpWDMV9vs_AfqdG2ei0DDw
인싸들의 필수 특이한 패션템 4종 리뷰!! (극단적 상황극 주의) [꾹TV],150000,4개월 전,꾹TV(Kkuk TV),패션,https://i.ytimg.com/vi/X1fMNmVapmI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZ4LcRNJt9vxHLXlJOykmaUOUqzA
남자들이 좋아하는 여자 패션 필.살.템 ㅇㅇㅇ에 대한 모든 것,150000,3개월 전,마선생,패션,https://i.ytimg.com/vi/oNvxTA2vgU4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHecXbb0_bjBD9gZ433vflyJh2eg
[무도] 이소라 PICK받은 형돈😎 이때부터 시작된 항돈이의 패션 부심🕺 '일일 패션디자이너' 1편 MBC090328방송,150000,7개월 전,옛능 : MBC 옛날 예능 다시보기,패션,https://i.ytimg.com/vi/QEtMSKeRgiI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASDYW6k8e7Ob34bAlhJiM10XnffA
남자 패션 소비 비용 적정선은? [적당한선에서],150000,6개월 전,웃튜브 - WooTube,패션,https://i.ytimg.com/vi/Q7JuErCQ6gQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBny_U8jZeBXxkFgnbG2VgLbRvFtw
"🛣 베이직한 스트릿 패션 연출법이 궁금해? (With.1993스튜디오) | 스트릿룩 남자 코디, 새내기 코디, 남자 스트릿룩",140000,1개월 전,오늘의 주우재,패션,https://i.ytimg.com/vi/V30JYyaPrjo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAHCvhK_AZP_0N-TB6TWrwGXstNw
"✔︎4060 쇼핑 어디서 해요? 중년 패션 가성비 쇼핑몰 TOP 4, 광고❌",140000,11개월 전,AliceFunk 앨리스펑크,패션,https://i.ytimg.com/vi/0eiXRYj5gfY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSn1DVQDQ-O6iKZoU3HtrClHl_Sg
"50, 60, 70 이후 패션. 런던의 우아한 시대에 옷을 입는 방법.",200000,9일 전,Natasha Faterina - street fashion in London.,패션,https://i.ytimg.com/vi/GuUDLM0FWro/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdDy-3JlsbGkLcFMEyWuv37TCCJg
똑같은 기본 패션인데 왜 쟤는 간지가 날까?,140000,4개월 전,핏더사이즈,패션,https://i.ytimg.com/vi/cf44zpKluD4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvAKczC859o2da95cyQdnT6-lxdA
[빅뱅] GD 패션 지적할 수 있는 유일한 사람 = 정형돈✨ | 그녀석들의이중생활,140000,7개월 전,디글 클래식 :Diggle Classic,패션,https://i.ytimg.com/vi/fEFqSwzV2rc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPpTVUCvgbtNBEujX4KiJQ3d3S1g
🔎요즘 패션 둘러보기 ❗️,140000,2개월 전,Bora Claire,패션,https://i.ytimg.com/vi/oeoLBfBwSR4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbWqFEwOBtaB6WyIXJ6o-NTcd-Vw
[MBN 프레스룸] 김건희 여사 '조문 패션'에 쏠린 눈,140000,1개월 전,MBN News,패션,https://i.ytimg.com/vi/xFiLw5vrshs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgmrErNuu0lZbVt9D6tP_YxDNXUg
남자들이 좋아하는 여자 가을 패션 코디 1탄,140000,1개월 전,마선생,패션,https://i.ytimg.com/vi/wW4uhZ-9L9E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDW9K5O6_l7Y4lYAZPVJYzOGz-RJA
한 끗 포인트로 쉽게✔️입을 옷 없을 때 따라입기 좋은 스타일별 사복 패션 분석💖(키작녀부터 키큰녀까지!),140000,2주 전,AliceFunk 앨리스펑크,패션,https://i.ytimg.com/vi/f0LGNgBixPs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm1hRfaOcIOPYDwu9SmZ_Iu6X3yA
2022 FW 패션 트렌드 9가지 총정리 | FW 2022 Fashion Trend,140000,2개월 전,패션디자이너 힙토리,패션,https://i.ytimg.com/vi/_33uH9A0gww/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkOeE8NP8VCcutikAk3HPZ9BhhVQ
최악의패션..🤬티셔츠에 넥타이ㅋㅋㅋ미치겟다.. 판도라에 들어가야겠다.,140000,9개월 전,쩡대의 패션하우스,패션,https://i.ytimg.com/vi/N5gifNheQpY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAS1qvzUxgoJlZAnx2Sz4RxrFd63g
